資料範圍,報告年度,公司代號,公司名稱,員工福利平均數(仟元/人)(每年6/2起公開),員工薪資平均數(仟元/人)(每年6/2起公開),非擔任主管職務之全時員工薪資平均數(仟元/人)(每年7/1起公開),非擔任主管職務之全時員工薪資中位數(仟元/人)(每年7/1起公開),管理職女性主管占比,職業災害人數,職業災害人數及比率-比率,職業災害-類別,火災-件數,火災-死傷人數,火災-比率(死傷人數/員工總人數),風險等級,漂綠標籤,網絡中心性,異常標籤
上市,2021,1529,樂事綠能,633.0,506.0,525.0,480.0,0.1,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1530,亞崴,731.0,617.0,664.0,539.0,0.0943,1.0,0.006,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1531,高林股,937.0,796.0,661.0,630.0,0.1923,1.0,0.0059,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1532,勤美,958.0,811.0,769.0,615.0,0.3175,1.0,0.0032,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1533,車王電,673.0,563.0,596.0,510.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1535,中宇,1154.0,1009.0,1025.0,935.0,0.0775,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1536,和大,800.0,644.0,636.0,607.0,0.0909,11.0,0.0119,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1537,廣隆,1032.0,873.0,791.0,644.0,0.2393,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1538,正峰,809.0,686.0,475.0,444.0,0.3076,1.0,0.014,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1539,巨庭,629.0,510.0,476.0,417.0,0.17,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1540,喬福,707.0,578.0,542.0,512.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1541,錩泰,696.0,590.0,587.0,537.0,0.2273,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1558,伸興,1047.0,874.0,886.0,831.0,0.44,10.0,0.0032,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1560,中砂,908.0,761.0,762.0,699.0,0.067,12.0,0.0081,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1568,倉佑,691.0,557.0,570.0,526.0,0.26,5.0,0.012,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1582,信錦,1189.0,1015.0,940.0,803.0,0.1522,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1583,程泰,788.0,629.0,651.0,587.0,0.17,2.0,0.0054,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1587,吉茂,699.0,594.0,564.0,541.0,0.2759,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1589,永冠-KY,0.0,0.0,0.0,0.0,0.1567,75.0,0.0003,0,0.0,0.0,0.0,高風險,漂綠,0.0005330490405117271,正常
上市,2021,1590,亞德客-KY,0.0,0.0,0.0,0.0,0.1004,85.0,0.0106,0,0.0,0.0,0.0,高風險,漂綠,0.0005330490405117271,正常
上市,2021,1597,直得,900.0,770.0,740.0,665.0,0.3143,1.0,0.0023,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1598,岱宇,742.0,620.0,598.0,508.0,0.275,3.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1603,華電,692.0,598.0,538.0,472.0,0.2766,9.0,0.0152,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1604,聲寶,1040.0,882.0,798.0,715.0,0.0826,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1605,華新,1152.0,1032.0,1190.0,967.0,0.1754,17.0,0.006,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1608,華榮,895.0,755.0,790.0,769.0,0.1475,2.0,0.0047,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1609,大亞,1259.0,1121.0,927.0,860.0,0.1645,12.0,0.02,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1611,中電,866.0,698.0,1635.0,1100.0,0.05,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1612,宏泰,1295.0,1160.0,1188.0,991.0,0.0,1.0,0.003,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1614,三洋電,522.0,418.0,567.0,549.0,0.0093,12.0,0.0124,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1615,大山,813.0,688.0,616.0,558.0,0.2368,4.0,0.016,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1616,億泰,774.0,648.0,601.0,539.0,0.1429,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1617,榮星,906.0,793.0,698.0,640.0,0.02,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1618,合機,826.0,692.0,676.0,640.0,0.3023,5.0,0.0239,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1626,艾美特-KY,0.0,0.0,0.0,0.0,0.23,13.0,0.0039,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1702,南僑,2853.0,2627.0,1009.0,729.0,0.375,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1707,葡萄王,1077.0,950.0,827.0,796.0,0.4571,1.0,0.0021,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1708,東鹼,1144.0,997.0,955.0,886.0,0.3846,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1709,和益,2157.0,1982.0,1706.0,1527.0,0.13,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1710,東聯,1464.0,1132.0,1061.0,981.0,0.0182,3.0,0.0091,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1711,永光,903.0,767.0,741.0,707.0,0.13,4.0,0.0023,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1712,興農,907.0,781.0,732.0,654.0,0.18,4.0,0.0029,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1713,國化,975.0,846.0,743.0,706.0,0.355,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1714,和桐,913.0,743.0,751.0,629.0,0.368,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1717,長興,1214.0,1023.0,979.0,824.0,0.154,3.0,0.0007,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1718,中纖,813.0,652.0,674.0,614.0,0.25,2.0,0.0034,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1720,生達,873.0,740.0,796.0,699.0,0.4444,8.0,0.01,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1721,三晃,870.0,709.0,716.0,685.0,0.223,13.0,0.0261,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1722,台肥,1577.0,1381.0,1359.0,1186.0,0.1341,3.0,0.058,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1723,中碳,1717.0,1508.0,1311.0,1234.0,0.0789,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1725,元禎,949.0,764.0,738.0,626.0,0.125,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1726,永記,883.0,757.0,736.0,670.0,0.06,21.0,0.0297,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1727,中華化,770.0,642.0,638.0,585.0,0.2571,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1730,花仙子,1211.0,1032.0,822.0,700.0,0.3846,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1731,美吾華,862.0,734.0,647.0,548.0,0.5909,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1732,毛寶,646.0,546.0,530.0,462.0,0.5,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1733,五鼎,709.0,600.0,608.0,533.0,0.417,7.0,0.0095,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1734,杏輝,682.0,559.0,538.0,491.0,0.418,26.0,0.0045,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1735,日勝化,888.0,743.0,685.0,610.0,0.2,212.0,0.0,0,0.0,0.0,0.0,高風險,正常,0.0005330490405117271,正常
上市,2021,1736,喬山,835.0,706.0,692.0,589.0,0.2143,7.0,0.006,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1737,臺鹽,1128.0,954.0,950.0,872.0,0.26,484.0,0.0,0,0.0,0.0,0.0,高風險,正常,0.0005330490405117271,正常
上市,2021,1752,南光,641.0,536.0,530.0,470.0,0.0082,9.0,0.0148,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1760,寶齡富錦,1021.0,867.0,773.0,598.0,0.493,4.0,0.0077,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1762,中化生,1157.0,992.0,962.0,848.0,0.22,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1773,勝一,1452.0,1288.0,1086.0,932.0,0.0909,6.0,0.0147,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1776,展宇,928.0,787.0,667.0,622.0,0.0417,4.0,0.031,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1783,和康生,918.0,784.0,609.0,520.0,0.4286,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1786,科妍,1005.0,844.0,656.0,558.0,0.2727,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1789,神隆,1047.0,883.0,802.0,721.0,0.348,17.0,0.0252,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1795,美時,1198.0,908.0,1030.0,754.0,0.372,2.0,0.0036,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1802,台玻,811.0,692.0,717.0,680.0,0.1238,93.0,0.0226,0,0.0,0.0,0.0,高風險,漂綠,0.0005330490405117271,正常
上市,2021,1805,寶徠,1192.0,1042.0,727.0,654.0,0.2,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1806,冠軍,788.0,604.0,623.0,563.0,0.02,10.0,0.0012,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1808,潤隆,1409.0,1196.0,991.0,850.0,0.2,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1809,中釉,834.0,711.0,679.0,406.0,0.0476,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1810,和成,816.0,704.0,671.0,590.0,0.0926,3.0,0.0037,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1817,凱撒衛,913.0,791.0,744.0,623.0,0.25,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1903,士紙,1044.0,905.0,579.0,526.0,0.2096,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1904,正隆,1177.0,1026.0,1003.0,941.0,0.0588,6.0,0.0002,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1905,華紙,948.0,800.0,769.0,708.0,0.1073,2.0,0.0007,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1906,寶隆,1273.0,1071.0,714.0,787.0,0.01,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,1907,永豐餘,2736.0,2539.0,821.0,726.0,0.18,63.0,0.006,0,0.0,0.0,0.0,高風險,漂綠,0.0005330490405117271,正常
上市,2021,1909,榮成,946.0,814.0,733.0,697.0,0.0617,5.0,0.0044,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2002,中鋼,2741.0,2466.0,2360.0,2226.0,0.0211,3.0,0.0003,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2006,東和鋼鐵,1306.0,1151.0,1180.0,1139.0,0.0845,18.0,0.0103,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2007,燁興,831.0,619.0,662.0,627.0,0.0565,3.0,0.007,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2008,高興昌,662.0,536.0,508.0,477.0,0.1525,2.0,0.0098,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2009,第一銅,811.0,685.0,695.0,682.0,0.04,4.0,0.0163,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2010,春源,831.0,690.0,710.0,639.0,0.0848,22.0,0.019,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2012,春雨,859.0,756.0,626.0,571.0,0.19,6.0,0.0105,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2013,中鋼構,1836.0,1598.0,1522.0,1352.0,0.02,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2014,中鴻,1818.0,1513.0,1475.0,1412.0,0.0364,1.0,0.0009,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2015,豐興,1347.0,1168.0,1108.0,989.0,0.25,23.0,0.025,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2017,官田鋼,643.0,527.0,602.0,485.0,0.205,13.0,0.044,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2020,美亞,1068.0,754.0,812.0,795.0,0.26,5.0,0.015,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2022,聚亨,736.0,620.0,577.0,517.0,0.1153,2.0,0.0128,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2023,燁輝,1121.0,857.0,797.0,777.0,0.033,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2024,志聯,766.0,615.0,617.0,577.0,0.2903,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2025,千興,701.0,518.0,580.0,580.0,0.25,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2027,大成鋼,1950.0,1835.0,1735.0,1400.0,0.2098,1.0,0.001,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2028,威致,1086.0,844.0,895.0,851.0,0.4,6.0,0.0163,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2029,盛餘,1388.0,1178.0,1212.0,1149.0,0.0825,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2030,彰源,854.0,733.0,704.0,568.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2031,新光鋼,1255.0,1053.0,988.0,813.0,0.16,2.0,0.0063,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2032,新鋼,698.0,563.0,583.0,554.0,0.115,5.0,0.026,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2033,佳大,689.0,552.0,508.0,493.0,0.2727,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2034,允強,1065.0,898.0,822.0,725.0,0.2037,13.0,0.0128,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2038,海光,817.0,712.0,680.0,616.0,0.06,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2049,上銀,1040.0,896.0,917.0,839.0,0.1269,43.0,0.0089,0,0.0,0.0,0.0,高風險,漂綠,0.0005330490405117271,正常
上市,2021,2059,川湖,836.0,705.0,766.0,678.0,0.2619,1.0,0.0016,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2062,橋椿,722.0,598.0,549.0,486.0,0.6373,20.0,0.02,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2069,運錩,1031.0,881.0,832.0,736.0,0.4285,3.0,0.0016,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2101,南港,960.0,840.0,683.0,592.0,0.0055,13.0,0.0118,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2102,泰豐,881.0,540.0,545.0,515.0,0.0909,4.0,0.01,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2103,台橡,1583.0,1057.0,1196.0,1078.0,0.246,5.0,0.003,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2104,國際中橡,2089.0,1540.0,729.0,554.0,0.2903,2.0,0.0082,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2105,正新,889.0,771.0,718.0,650.0,0.004,11.0,0.002,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2106,建大,771.0,661.0,650.0,598.0,0.1308,10.0,0.005,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2107,厚生,851.0,736.0,628.0,572.0,0.0893,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2108,南帝,2820.0,2575.0,1998.0,1806.0,0.006,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2109,華豐,696.0,601.0,570.0,511.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2114,鑫永銓,862.0,753.0,544.0,521.0,0.25,1.0,0.0088,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2115,六暉-KY,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2201,裕隆,1151.0,936.0,862.0,804.0,0.162,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2204,中華,1299.0,1120.0,1110.0,1007.0,0.1353,3.0,0.0015,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2206,三陽工業,1091.0,922.0,912.0,898.0,0.01,8.0,0.0036,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2207,和泰車,3260.0,2894.0,2425.0,1936.0,0.07,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2208,台船,1179.0,949.0,956.0,970.0,0.05,13.0,0.0042,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2211,長榮鋼,1124.0,943.0,922.0,892.0,0.17,3.0,0.0054,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2227,裕日車,1572.0,1293.0,1183.0,1126.0,0.128,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2228,劍麟,828.0,712.0,605.0,518.0,0.1053,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2231,為升,838.0,737.0,642.0,574.0,0.0392,10.0,0.0233,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2233,宇隆,903.0,770.0,680.0,601.0,0.24,6.0,0.016,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2236,百達-KY,0.0,0.0,0.0,0.0,0.2,2.0,0.0029,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2239,英利-KY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2241,艾姆勒,812.0,642.0,650.0,592.0,0.1935,8.0,0.0129,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2243,宏旭-KY,0.0,0.0,0.0,0.0,0.1063,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2247,汎德永業,1101.0,930.0,953.0,749.0,0.0833,12.0,0.007,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2250,IKKA-KY,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2301,光寶科,1753.0,1574.0,1434.0,1154.0,0.23,40.0,0.001,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2302,麗正,842.0,691.0,616.0,464.0,0.5,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2303,聯電,2093.0,1915.0,1447.0,1150.0,0.122,9.0,0.0006,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2305,全友,946.0,800.0,706.0,663.0,0.2432,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2308,台達電,1621.0,1430.0,1525.0,1293.0,0.323,243.0,0.0277,0,0.0,0.0,0.0,高風險,正常,0.0005330490405117271,正常
上市,2021,2312,金寶,1800.0,1582.0,1072.0,926.0,0.2603,1.0,0.0018,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2313,華通,1017.0,855.0,889.0,793.0,0.125,32.0,0.0066,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2314,台揚,926.0,791.0,797.0,634.0,0.1558,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2316,楠梓電,631.0,518.0,552.0,527.0,0.17,9.0,0.0066,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2317,鴻海,2551.0,2343.0,2558.0,1829.0,0.203,197.0,0.0002,0,0.0,0.0,0.0,高風險,正常,0.0005330490405117271,正常
上市,2021,2321,東訊,952.0,791.0,794.0,661.0,0.0877,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2323,中環,721.0,618.0,600.0,562.0,0.26,8.0,0.0112,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2324,仁寶,1411.0,1214.0,1250.0,1059.0,0.1934,87.0,0.0097,0,0.0,0.0,0.0,高風險,漂綠,0.0005330490405117271,正常
上市,2021,2327,國巨,932.0,826.0,747.0,637.0,0.34,10.0,0.0025,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2328,廣宇,1982.0,1655.0,1244.0,1185.0,0.2632,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2329,華泰,743.0,613.0,666.0,573.0,0.45,13.0,0.0023,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2330,台積電,2706.0,2463.0,2425.0,1851.0,0.13,44.0,0.0007,0,0.0,0.0,0.0,高風險,漂綠,0.0005330490405117271,正常
上市,2021,2331,精英,1195.0,1014.0,967.0,788.0,0.32,11.0,0.014,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2332,友訊,1243.0,1063.0,1122.0,928.0,0.4545,3.0,0.0054,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2337,旺宏,2146.0,1934.0,1834.0,1388.0,0.28,1.0,0.0003,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2338,光罩,1879.0,1733.0,1282.0,1076.0,0.1961,2.0,0.0067,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2340,台亞,1377.0,1195.0,1014.0,839.0,0.36,2.0,0.0021,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2342,茂矽,1010.0,851.0,823.0,707.0,0.48,8.0,0.0011,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2344,華邦電,2492.0,2321.0,2332.0,1858.0,0.1162,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2345,智邦,1179.0,1026.0,1052.0,732.0,0.277,6.0,0.0019,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2347,聯強,1383.0,1205.0,1179.0,1006.0,0.5016,2.0,0.0027,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2348,海悅,1827.0,1633.0,1372.0,1136.0,0.3182,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2349,錸德,781.0,677.0,651.0,566.0,0.0357,5.0,0.0086,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2351,順德,865.0,722.0,717.0,608.0,0.14,3.0,0.002,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2352,佳世達,2110.0,1832.0,1592.0,1258.0,0.15,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2353,宏碁,2566.0,2264.0,2190.0,1651.0,0.308,9.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2354,鴻準,3696.0,3267.0,4103.0,3390.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2355,敬鵬,787.0,673.0,672.0,601.0,0.235,27.0,0.0085,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2356,英業達,1229.0,1074.0,1024.0,838.0,0.1382,36.0,0.002,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2357,華碩,2269.0,2076.0,2002.0,1504.0,0.2335,5.0,0.0007,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2359,所羅門,1074.0,913.0,870.0,787.0,0.2157,3.0,0.01,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,2360,致茂,1257.0,1107.0,1117.0,952.0,0.1386,27.0,0.015,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
