市場別,年份,公司代號,公司名稱,範疇一排放量,範疇一-資料邊界,範疇一-取得驗證,範疇二排放量,範疇二-資料邊界,範疇二-取得驗證,範疇三排放量,範疇三-資料邊界,範疇三-取得驗證,排放密集度,溫室氣體排放密集度-單位,網絡中心性,漂綠標籤,風險等級,異常標籤
上市,2021,3501,維熹,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,3504,揚明光,0.52,僅母公司,,14688.75,僅母公司,,0.0,,,0.0,,0,無漂綠跡象,高風險,正常
上市,2021,3515,華擎,0.0,,,1074.22,僅母公司,,0.0,,,0.074,每百萬營業額,0,無漂綠跡象,高風險,正常
上市,2021,3518,柏騰,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,3528,安馳,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,3530,晶相光,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,3532,台勝科,6302.93,僅母公司,ISO 9001,234876.19,僅母公司,ISO 9001,0.0,,,0.061,產品,0,無漂綠跡象,高風險,正常
上市,2021,3533,嘉澤,7712.56,本公司於中國大陸廣州、蘇州、中山之子公司,ISO 9001,62018.49,本公司於中國大陸廣州、蘇州、中山之子公司,ISO 9001,88317.55,本公司於中國大陸廣州、中山之子公司,ISO 9001,0.0,,0,無漂綠跡象,高風險,正常
上市,2021,3535,晶彩科,764.86,僅母公司,,0.0,,,0.0,,,0.544,以百萬元營業額為單位,0,無漂綠跡象,高風險,正常
上市,2021,3543,州巧,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,3545,敦泰,0.0,,,883.27,台灣新竹總部,,0.0,,,2.04,員工人數,0,無漂綠跡象,高風險,正常
上市,2021,3550,聯穎,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,3557,嘉威,392.1062,母公司及大陸子公司,,36023.2987,母公司及大陸子公司,,0.0,,,0.0069,營業額,0,無漂綠跡象,高風險,正常
上市,2021,3563,牧德,25.0,牧德科技股份有限公司,,744.0,牧德科技股份有限公司,,0.0,,,0.0,,0,無漂綠跡象,高風險,正常
上市,2021,3576,聯合再生,317.4,母公司(竹科廠、竹南廠及台南廠),,65229.5,母公司(竹科廠、竹南廠及台南廠),,0.0,,,5.45,百萬營業額,0,無漂綠跡象,高風險,正常
上市,2021,3583,辛耘,811.4235,新竹縣湖口鄉中華路16號,ISO 9001,9785.988,新竹縣湖口鄉中華路16號,ISO 9001,0.0,,,10597.4115,35473520000 (辛耘母公司營收),0,無漂綠跡象,高風險,正常
上市,2021,3588,通嘉,0.0,,,0.0,,,694.31,母公司,,0.3015,營業額,0,無漂綠跡象,高風險,正常
上市,2021,3591,艾笛森,1309.77,僅母公司,,0.0,,,0.0,,,1.3653,每百萬元營業額,0,無漂綠跡象,高風險,正常
上市,2021,3592,瑞鼎,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,3593,力銘,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,3596,智易,871.37,台灣總部及中國與越南生產中心,ISO 9001,30596.91,台灣總部及中國與越南生產中心,ISO 9001,0.0,,,0.0008,產品,0,無漂綠跡象,高風險,正常
上市,2021,3605,宏致,129.75,母公司,ISO 9001,4214.95,母公司,ISO 9001,1266.65,母公司,ISO 9001,0.0,,0,無漂綠跡象,高風險,正常
上市,2021,3607,谷崧,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,3617,碩天,0.0,,,347.92,台北總部,,0.0,,,0.0,,0,無漂綠跡象,高風險,正常
上市,2021,3622,洋華,20.84,母公司,,981.85,母公司,,0.0,,,0.0011,營業額,0,無漂綠跡象,高風險,正常
上市,2021,3645,達邁,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,3652,精聯,0.0,,,370.0,僅母公司,,0.0,,,0.2125,佰萬營業額,0,無漂綠跡象,高風險,正常
上市,2021,3653,健策,455.91,母公司,,21955.84,母公司,,0.0,,,3.18,營業額(百萬),0,無漂綠跡象,高風險,正常
上市,2021,3661,世芯-KY,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,3665,貿聯-KY,3215.0,計範圍涵蓋集團 17 個生產據點：昆山貿聯廠、昆山翔光廠、常州廠、深圳通盈廠、翔耀廠、康聯廠、廈門新視廠、百事聯廠、佛山城鉞廠、新加坡加冷廠、馬來西亞柔佛廠、馬來西亞檳城廠、 塞爾維亞廠、斯洛伐克廠、加州廠、德州廠、墨西哥廠。,ISO 14001,40207.83,統計範圍涵蓋集團 17 個生產據點：昆山貿聯廠、昆山翔光廠、常州廠、深圳通盈廠、翔耀廠、康聯廠、廈門新視廠、百事聯廠、佛山城鉞廠、新加坡加冷廠、馬來西亞柔佛廠、馬來西亞檳城廠、塞爾維亞廠、斯洛伐克廠、加州廠、德州廠、墨西哥廠。,ISO 14001,0.0,,,1.12,營業額,0,無漂綠跡象,高風險,正常
上市,2021,3669,圓展,98.39,母公司,,2303.78,母公司,,0.0,,,0.0007,仟元營業額,0,無漂綠跡象,高風險,正常
上市,2021,3673,TPK-KY,7262.7081,涵蓋邊界：宸鴻科技（廈門）有限公司、鴻通科技（廈門）有限公司、宸美（廈門）光電有限公司、祥達光學（廈門）有限公司、寶宸（廈門）光學科技有限公司、宸鴻科技（平潭）有限公司,ISO 9001,347089.601,宸鴻科技（廈門）有限公司、鴻通科技（廈門）有限公司、宸美（廈門）光電有限公司、祥達光學（廈門）有限公司、寶宸（廈門）光學科技有限公司、宸鴻科技（平潭）有限公司,ISO 9001,38680.1253,宸鴻科技（廈門）有限公司、鴻通科技（廈門）有限公司、宸美（廈門）光電有限公司、祥達光學（廈門）有限公司、寶宸（廈門）光學科技有限公司、宸鴻科技（平潭）有限公司,ISO 9001,0.0038,千元營業額,0,無漂綠跡象,高風險,正常
上市,2021,3679,新至陞,8.06,合併財務報表之母子公司,ISO 14001,5903.46,合併財務報表之母子公司,ISO 14001,0.0,,,0.0,,0,無漂綠跡象,高風險,正常
上市,2021,3686,達能,0.0,包含合併財務報表之母子公司。,,384.0,包含合併財務報表之母子公司。,,0.0,,,0.0,營業額,0,無漂綠跡象,高風險,正常
上市,2021,3694,海華,41.2,上海子公司廠區,,13056.22,上海子公司廠區,,0.0,,,0.0551,產品,0,無漂綠跡象,高風險,正常
上市,2021,3701,大眾控,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,3702,大聯大,819.25,盤查範圍包含台灣區及中國區主要營運據點辦公室及自有倉儲,ISO 9001,2772.12,盤查範圍包含台灣區及中國區主要營運據點辦公室及自有倉儲,ISO 9001,6392.79,盤查範圍包含台灣區及中國區主要營運據點辦公室及自有倉儲,ISO 9001,0.03,盤查據點面積(平方米),0,無漂綠跡象,高風險,正常
上市,2021,3703,欣陸,352.35,母公司及主要營運子公司,,30401.17,母公司及主要營運子公司,,8560.96,營運中之淡水及鳳山水資源中心,,1.1456,百萬營業額,0,無漂綠跡象,高風險,正常
上市,2021,3704,合勤控,8.44,母公司,,42.53,母公司,,0.0,,,0.04,百萬營業額,0,無漂綠跡象,高風險,正常
上市,2021,3705,永信,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,3706,神達,1698.0,"合併財務報表之母子公司, 含台灣營運、研發中心及廠區; 中國主要生產據點: 廣東順達廠區、江蘇昆達廠區; 美國加州組裝廠區: MiTACIS",,40817.0,"合併財務報表之母子公司, 含台灣營運、研發中心及廠區; 中國主要生產據點: 廣東順達廠區、江蘇昆達廠區; 美國加州組裝廠區: MiTACIS",,2112.0,"合併財務報表之母子公司, 含台灣營運、研發中心及廠區; 中國主要生產據點: 廣東順達廠區、江蘇昆達廠區; 美國加州組裝廠區: MiTACIS",,1.01,營業額/單位為「百萬新台幣」,0,無漂綠跡象,高風險,正常
上市,2021,3708,上緯投控,811.43,上緯興業股份有限公司及上偉碳纖複合材料股份有限公司,,1225.76,上緯興業股份有限公司及上偉碳纖複合材料股份有限公司,,0.0,,,0.65,百萬營業額,0,無漂綠跡象,高風險,正常
上市,2021,3711,日月光投控,90590.89,日月光半導體製造股份有限公司(高雄廠、中壢廠、蘇州廠、 威海廠、無錫廠、日榮半導體(上海)、上海材料廠、 上海月芯半導體、昆山廠、日本廠、韓國廠、 新加坡廠、馬來西亞廠、ISE Labs)、矽品精密工業股份有限公司(大豐廠、中山廠、中科廠、新竹廠、彰化廠、蘇州廠)、環電股份有限公司(南投廠、張江廠、昆山廠、金橋廠、深圳廠、墨西哥廠),ISO 9001,1612049.46,日月光半導體製造股份有限公司(高雄廠、中壢廠、蘇州廠、 威海廠、無錫廠、日榮半導體(上海)、上海材料廠、 上海月芯半導體、昆山廠、日本廠、韓國廠、 新加坡廠、馬來西亞廠、ISE Labs)、矽品精密工業股份有限公司(大豐廠、中山廠、中科廠、新竹廠、彰化廠、蘇州廠)、環電股份有限公司(南投廠、張江廠、昆山廠、金橋廠、深圳廠、墨西哥廠),ISO 9001,16231394.3543,日月光半導體製造股份有限公司(高雄廠、中壢廠、蘇州廠、 威海廠、無錫廠、日榮半導體(上海)、上海材料廠、 上海月芯半導體、昆山廠、日本廠、韓國廠、 新加坡廠、馬來西亞廠、ISE Labs)、矽品精密工業股份有限公司(大豐廠、中山廠、中科廠、新竹廠、彰化廠、蘇州廠)、環電股份有限公司(南投廠、張江廠、昆山廠、金橋廠、深圳廠、墨西哥廠),ISO 9001,0.0829,噸CO2e/千美金營收,0,無漂綠跡象,高風險,正常
上市,2021,3712,永崴投控,43.47,母公司,ISO 9001,318.7,母公司,ISO 9001,0.0,母公司,ISO 9001,0.0,,0,無漂綠跡象,高風險,正常
上市,2021,3714,富采,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,3716,中化控股,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,4104,佳醫,0.0,,,374.873,僅母公司,,0.0,,,0.0001,仟元營業額,0,無漂綠跡象,高風險,正常
上市,2021,4106,雃博,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,4108,懷特,0.0,,,1873.0,台北公司及楊梅精製廠,,0.0,,,0.0,,0,無漂綠跡象,高風險,正常
上市,2021,4119,旭富,9.503,僅母公司,,1667.0,僅母公司,,0.0,,,0.0,,0,無漂綠跡象,高風險,正常
上市,2021,4133,亞諾法,0.0,,,0.0,,,941.928,資料含蓋範圍僅母公司。 經營運邊界設定之排放源鑑別，本公司溫室氣體屬於其他間接排放：針對由公司其他活動所產生的間接排放。,,0.0,,0,無漂綠跡象,高風險,正常
上市,2021,4137,麗豐-KY,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,4142,國光生,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,4148,全宇生技-KY,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,4155,訊映,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,4164,承業醫,0.0,,,335.26,包含合併財務報表之母子公司,,0.0,,,0.137,百萬營業額,0,無漂綠跡象,高風險,正常
上市,2021,4190,佐登-KY,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,4306,炎洲,23019.98,台灣總部及各廠區,,73084.61,台灣總部及各廠區,,0.0,,,5.59,百萬營業額,0,無漂綠跡象,高風險,正常
上市,2021,4414,如興,1637.26,柬埔寨部分生產廠區，詳細請閱如興2021年永續報告書。,ISO 14001,9103.95,柬埔寨部分生產廠區，詳細請閱如興2021年永續報告書。,ISO 14001,0.0,,,0.0,,0,無漂綠跡象,高風險,正常
上市,2021,4426,利勤,10854.0,僅母公司,,3991.0,僅母公司,,485.0,僅母公司,,8.9428,產品,0,無漂綠跡象,高風險,正常
上市,2021,4438,廣越,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,4439,冠星-KY,44553.3996,Top Sports Textile Limited,ISO 9001,14798.3205,Top Sports Textile Limited,ISO 9001,164219.8176,Top Sports Textile Limited,ISO 9001,3.4703,產品,0,無漂綠跡象,高風險,正常
上市,2021,4440,宜新實業,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,4526,東台,241.3137,東台精機股份有限公司第一廠,,3183.4896,東台精機股份有限公司第一廠,,0.0,,,0.33,產品,0,無漂綠跡象,高風險,正常
上市,2021,4532,瑞智,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,4536,拓凱,0.0,,,1094.0,本公司,,0.0,,,0.0,,0,無漂綠跡象,高風險,正常
上市,2021,4540,全球傳動,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,4545,銘鈺,1535.0,母公司,,6397.0,母公司,,0.0,,,6.93,百萬營業額,0,無漂綠跡象,高風險,正常
上市,2021,4551,智伸科,1107.46,包含合併財務報表之母子公司,ISO 14001,49462.18,包含合併財務報表之母子公司,ISO 14001,0.0,,,0.0001,產品,0,無漂綠跡象,高風險,正常
上市,2021,4552,力達-KY,10295.55,包含合併財務報表之母子公司,ISO 14001,0.0,,,0.0,,,0.0,,0,無漂綠跡象,高風險,正常
上市,2021,4555,氣立,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,4557,永新-KY,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,4560,強信-KY,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,4562,穎漢,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,4564,元翎,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,4566,時碩工業,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,4571,鈞興-KY,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,4572,駐龍,0.0,,,2032.0,母公司,,0.0,,,5.03,百萬營業額,0,無漂綠跡象,高風險,正常
上市,2021,4576,大銀微系統,0.0,,,5064.0,母公司之總部及二廠(依台電用電收據統計),,0.0,,,0.0,,0,無漂綠跡象,高風險,正常
上市,2021,4581,光隆精密-KY,262.73,合併財務報表之母子公司,,2514.12,合併財務報表之母子公司,,0.0,,,0.0025,營業額,0,無漂綠跡象,高風險,正常
上市,2021,4583,台灣精銳,36.3507,母公司,,10924.38,母公司,,0.0,母公司,,0.0,營業額,0,無漂綠跡象,高風險,正常
上市,2021,4720,德淵,679.86,排放量係以母公司計算；排放密集度單位係以合併財務報表百萬營業額計算。,,2355.75,母公司,,0.0,,,0.86,營業額,0,無漂綠跡象,高風險,正常
上市,2021,4722,國精化,11066.0,母公司,,7170.0,母公司,,28.0,母公司,,0.0,,0,無漂綠跡象,高風險,正常
上市,2021,4736,泰博,0.0,無。,,2579.0,以年度總用電量試算,,0.0,無。,,0.0004,營業額,0,無漂綠跡象,高風險,正常
上市,2021,4737,華廣,0.0,,,6239.4,母公司,,0.0,,,6239.4,營業額,0,無漂綠跡象,高風險,正常
上市,2021,4739,康普,2710.0,康普材料新竹廠,ISO 9001,10067.27,康普材料新竹廠,ISO 9001,0.0,,,0.0022,總排放量(公噸)/個體營收(千元),0,無漂綠跡象,高風險,正常
上市,2021,4746,台耀,633.68,母公司,,31949.43,母公司,,133.44,母公司,,10.32,噸CO2e/百萬營業額,0,無漂綠跡象,高風險,正常
上市,2021,4755,三福化,7201.0,僅母公司(善化廠、柳科廠、高雄廠),ISO 9001,19888.0,僅母公司(善化廠、柳科廠、高雄廠),ISO 9001,4742.0,僅母公司(善化廠、柳科廠、高雄廠),ISO 9001,0.0067,營業額；單位：噸CO2e / 仟元,0,無漂綠跡象,高風險,正常
上市,2021,4763,材料-KY,22667.75,合併財務報表之母子公司,,27783.93,合併財務報表之母子公司,,0.0,,,18.58,營業額,0,無漂綠跡象,高風險,正常
上市,2021,4764,雙鍵,22.63,母公司,,2171.58,母公司,,0.0,,,0.7164,百萬營業額,0,無漂綠跡象,高風險,正常
上市,2021,4766,南寶,3793.0,僅母公司,,8821.0,僅母公司,,39956.0,僅母公司,,2.35,百萬營收,0,無漂綠跡象,高風險,正常
上市,2021,4770,上品,119389.0467,僅母公司,,12061.488,僅母公司,,0.0,,,51.0604,百萬營業額,0,無漂綠跡象,高風險,正常
上市,2021,4807,日成-KY,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,4904,遠傳,10577.143,遠傳電信股份有限公司及兩家子公司(新世紀資通股份有限公司、和宇寬頻網路股份有限公司),ISO 9001,272411.386,遠傳電信股份有限公司及兩家子公司(新世紀資通股份有限公司、和宇寬頻網路股份有限公司),ISO 9001,108864.046,遠傳電信股份有限公司及兩家子公司(新世紀資通股份有限公司、和宇寬頻網路股份有限公司),ISO 9001,3.32,營業額,0,無漂綠跡象,高風險,正常
上市,2021,4906,正文,2080.3403,正文集團-正文科技.安博(常熟).正鵬(昆山).Gemtek Vietnam,ISO 14001,32583.7591,正文集團-正文科技.安博(常熟).正鵬(昆山).Gemtek Vietnam,ISO 14001,6660.502,正文集團-正文科技.安博(常熟).正鵬(昆山).Gemtek Vietnam,ISO 14001,0.0015,營業額,0,無漂綠跡象,高風險,正常
上市,2021,4912,聯德控股-KY,6.5,重要子公司聯德精密材料(中國)股份有限公司,,83.0,重要子公司聯德精密材料(中國)股份有限公司,,3.6,重要子公司聯德精密材料(中國)股份有限公司,,0.0023,營業額,0,無漂綠跡象,高風險,正常
上市,2021,4915,致伸,4900.119,致伸科技及子公司東莞東聚、致伸重慶、致伸昆山、惠州迪芬尼、東莞迪芬尼及東城迪芬尼,ISO 9001,65289.211,致伸科技及子公司東莞東聚、致伸重慶、致伸昆山、惠州迪芬尼、東莞迪芬尼及東城迪芬尼,ISO 9001,480858.938,致伸科技及子公司東莞東聚、致伸重慶、致伸昆山、惠州迪芬尼、東莞迪芬尼及東城迪芬尼,ISO 9001,0.98,營業額,0,無漂綠跡象,高風險,正常
上市,2021,4916,事欣科,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2021,4919,新唐,37794.72,僅母公司,ISO 9001,37221.3,僅母公司,ISO 9001,0.0,,,0.0007,平方公分-晶圓,0,無漂綠跡象,高風險,正常
上市,2021,4927,泰鼎-KY,8158.04,包含合併財務報表之母子公司,,176959.05,包含合併財務報表之母子公司,,21288.93,包含合併財務報表之母子公司,,12.96,台幣百萬營收,0,無漂綠跡象,高風險,正常
