市場別,年份,公司代號,公司名稱,董事席次,獨立董事席次,女性董事席次,女性董事比例,董事會出席率,董事進修比率,網絡中心性,風險等級,漂綠標籤,異常標籤
上市,2021,2104,國際中橡,7.0,3.0,0.0,0.0,0.9322,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2105,正新,11.0,3.0,2.0,0.18,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2106,建大,11.0,3.0,1.0,0.0909,0.9848,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2107,厚生,9.0,3.0,0.0,0.0,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2108,南帝,20.0,4.0,3.0,0.15,0.96,1.0,0.0005330490405117271,高風險,漂綠,異常
上市,2021,2109,華豐,0.0,0.0,0.0,0.0,0.0,0.0,0.0005330490405117271,低風險,正常,異常
上市,2021,2114,鑫永銓,9.0,3.0,0.0,0.0,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2115,六暉-KY,9.0,3.0,3.0,0.3333,0.9722,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2201,裕隆,9.0,3.0,1.0,0.1111,0.926,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2204,中華,10.0,3.0,2.0,0.2,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2206,三陽工業,9.0,3.0,1.0,0.1111,0.9028,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2207,和泰車,14.0,3.0,2.0,0.1429,1.0,1.0,0.0005330490405117271,中風險,正常,異常
上市,2021,2208,台船,15.0,3.0,1.0,0.0667,0.8667,0.87,0.0005330490405117271,中風險,正常,異常
上市,2021,2211,長榮鋼,7.0,3.0,3.0,0.4286,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2227,裕日車,11.0,3.0,1.0,0.0909,0.9636,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2228,劍麟,7.0,3.0,2.0,0.2857,0.95,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2231,為升,7.0,3.0,2.0,0.2857,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2233,宇隆,9.0,3.0,0.0,0.0,0.9444,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2236,百達-KY,7.0,3.0,1.0,0.1429,0.9655,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2239,英利-KY,7.0,3.0,1.0,0.143,0.8413,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2241,艾姆勒,7.0,3.0,1.0,0.1429,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2243,宏旭-KY,7.0,3.0,1.0,0.1429,0.8214,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2247,汎德永業,7.0,3.0,2.0,0.2857,0.9841,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2250,IKKA-KY,9.0,3.0,0.0,0.0,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2301,光寶科,10.0,5.0,0.0,0.0,0.9733,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2302,麗正,5.0,2.0,3.0,0.6,0.8421,0.8125,0.0005330490405117271,低風險,正常,正常
上市,2021,2303,聯電,9.0,5.0,2.0,0.2222,0.9872,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2305,全友,9.0,3.0,1.0,0.1111,0.9444,0.3333,0.0005330490405117271,中風險,正常,正常
上市,2021,2308,台達電,10.0,4.0,1.0,0.1,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2312,金寶,15.0,3.0,1.0,0.0667,0.8667,1.0,0.0005330490405117271,中風險,正常,異常
上市,2021,2313,華通,9.0,3.0,1.0,0.1111,0.9556,0.3333,0.0005330490405117271,中風險,正常,正常
上市,2021,2314,台揚,7.0,3.0,1.0,0.1429,0.97,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2316,楠梓電,9.0,3.0,2.0,0.22,0.9259,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2317,鴻海,9.0,3.0,1.0,0.1111,0.8519,0.5556,0.0005330490405117271,中風險,正常,正常
上市,2021,2321,東訊,9.0,3.0,2.0,0.2222,0.9506,0.8889,0.0005330490405117271,中風險,正常,正常
上市,2021,2323,中環,9.0,3.0,3.0,0.33,0.91,0.5556,0.0005330490405117271,中風險,正常,正常
上市,2021,2324,仁寶,15.0,3.0,0.0,0.0,0.9619,0.6667,0.0005330490405117271,中風險,正常,異常
上市,2021,2327,國巨,9.0,3.0,0.0,0.0,0.8222,0.44,0.0005330490405117271,中風險,正常,正常
上市,2021,2328,廣宇,7.0,3.0,0.0,0.0,0.98,0.29,0.0005330490405117271,低風險,正常,正常
上市,2021,2329,華泰,7.0,3.0,0.0,0.0,0.8696,0.8571,0.0005330490405117271,低風險,正常,正常
上市,2021,2330,台積電,10.0,6.0,1.0,0.1,1.0,0.4,0.0005330490405117271,中風險,正常,正常
上市,2021,2331,精英,8.0,2.0,0.0,0.0,0.958,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2332,友訊,9.0,3.0,0.0,0.0,0.913,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2337,旺宏,14.0,4.0,2.0,0.1429,0.949,1.0,0.0005330490405117271,中風險,正常,異常
上市,2021,2338,光罩,6.0,2.0,1.0,0.1667,1.0,0.8571,0.0005330490405117271,低風險,正常,正常
上市,2021,2340,台亞,7.0,3.0,0.0,0.0,0.9214,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2342,茂矽,9.0,3.0,1.0,0.1111,0.9444,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2344,華邦電,11.0,4.0,2.0,0.1818,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2345,智邦,8.0,5.0,1.0,0.125,0.9028,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2347,聯強,7.0,3.0,1.0,0.1429,0.9762,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2348,海悅,7.0,2.0,1.0,0.1426,0.9286,0.2857,0.0005330490405117271,低風險,正常,正常
上市,2021,2349,錸德,7.0,3.0,2.0,0.2857,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2351,順德,9.0,4.0,0.0,0.0,0.9744,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2352,佳世達,7.0,3.0,0.0,0.0,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2353,宏碁,7.0,4.0,1.0,0.1429,0.9524,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2354,鴻準,5.0,3.0,0.0,0.0,0.8281,0.2,0.0005330490405117271,低風險,正常,正常
上市,2021,2355,敬鵬,9.0,3.0,2.0,0.2222,0.963,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2356,英業達,9.0,3.0,0.0,0.0,0.9744,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2357,華碩,13.0,3.0,0.0,0.0,0.9904,1.0,0.0005330490405117271,中風險,正常,異常
上市,2021,2359,所羅門,7.0,2.0,1.0,0.14,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2360,致茂,7.0,3.0,0.0,0.0,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2362,藍天,7.0,3.0,1.0,0.14,0.98,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2363,矽統,8.0,3.0,2.0,0.25,0.9262,0.75,0.0005330490405117271,中風險,正常,正常
上市,2021,2364,倫飛,10.0,3.0,0.0,0.0,0.9079,0.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2365,昆盈,7.0,3.0,0.0,0.0,0.84,0.5714,0.0005330490405117271,低風險,正常,正常
上市,2021,2367,燿華,7.0,3.0,1.0,0.1429,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2368,金像電,9.0,3.0,3.0,0.3333,0.963,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2369,菱生,9.0,3.0,0.0,0.0,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2371,大同,7.0,2.0,0.0,0.0,1.0,0.8571,0.0005330490405117271,低風險,正常,正常
上市,2021,2373,震旦行,7.0,3.0,2.0,0.2857,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2374,佳能,9.0,3.0,0.0,0.0,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2375,凱美,5.0,2.0,0.0,0.0,0.9231,0.4,0.0005330490405117271,低風險,正常,正常
上市,2021,2376,技嘉,9.0,3.0,0.0,0.0,0.9804,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2377,微星,11.0,3.0,1.0,0.0909,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2379,瑞昱,10.0,3.0,1.0,0.1,0.98,0.3,0.0005330490405117271,中風險,正常,正常
上市,2021,2380,虹光,7.0,4.0,0.0,0.0,0.9636,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2382,廣達,6.0,3.0,0.0,0.0,0.9762,0.4286,0.0005330490405117271,低風險,正常,正常
上市,2021,2383,台光電,7.0,3.0,0.0,0.0,0.98,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2385,群光,8.0,3.0,1.0,0.125,0.975,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2387,精元,7.0,2.0,4.0,0.5714,0.9762,0.4286,0.0005330490405117271,低風險,正常,正常
上市,2021,2388,威盛,7.0,3.0,1.0,0.1429,0.9524,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2390,云辰,7.0,3.0,3.0,0.43,0.98,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2392,正崴,9.0,3.0,1.0,0.1111,1.0,0.3333,0.0005330490405117271,中風險,正常,正常
上市,2021,2393,億光,9.0,4.0,0.0,0.0,0.97,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2395,研華,7.0,3.0,1.0,0.14,0.94,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2397,友通,7.0,3.0,0.0,0.0,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2399,映泰,7.0,3.0,1.0,0.1428,1.0,0.1428,0.0005330490405117271,低風險,正常,正常
上市,2021,2401,凌陽,7.0,4.0,0.0,0.0,0.989,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2402,毅嘉,7.0,3.0,1.0,0.1429,0.9714,0.7143,0.0005330490405117271,低風險,正常,正常
上市,2021,2404,漢唐,9.0,3.0,2.0,0.2222,0.9888,0.7777,0.0005330490405117271,中風險,正常,正常
上市,2021,2405,輔信,7.0,3.0,4.0,0.5714,0.987,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2406,國碩,7.0,3.0,1.0,0.1428,0.96,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2408,南亞科,12.0,3.0,2.0,0.1667,0.9583,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2409,友達,8.0,5.0,2.0,0.25,0.9804,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2412,中華電,13.0,5.0,1.0,0.0769,0.972,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2413,環科,8.0,3.0,2.0,0.18,0.98,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2414,精技,9.0,3.0,1.0,0.1111,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2415,錩新,7.0,3.0,1.0,0.142,0.96,0.56,0.0005330490405117271,低風險,正常,正常
上市,2021,2417,圓剛,7.0,3.0,0.0,0.0,0.9833,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2419,仲琦,10.0,3.0,2.0,0.2,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2420,新巨,7.0,2.0,0.0,0.0,0.9796,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2421,建準,9.0,4.0,3.0,0.3333,0.9444,0.5556,0.0005330490405117271,中風險,正常,正常
上市,2021,2423,固緯,9.0,3.0,1.0,0.1111,0.96,0.78,0.0005330490405117271,中風險,正常,正常
上市,2021,2424,隴華,9.0,4.0,1.0,0.11,0.95,0.33,0.0005330490405117271,中風險,正常,正常
上市,2021,2425,承啟,5.0,2.0,0.0,0.0,0.9333,0.3571,0.0005330490405117271,低風險,正常,正常
上市,2021,2426,鼎元,7.0,3.0,1.0,0.14,0.939,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2427,三商電,7.0,2.0,0.0,0.0,0.9762,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2428,興勤,7.0,3.0,1.0,0.1429,0.9796,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2429,銘旺科,7.0,2.0,0.0,0.0,0.98,0.42,0.0005330490405117271,低風險,正常,正常
上市,2021,2430,燦坤,7.0,3.0,1.0,0.1429,0.9821,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2431,聯昌,10.0,3.0,2.0,0.002,0.9775,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2433,互盛電,7.0,3.0,1.0,0.1429,0.9643,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2434,統懋,7.0,3.0,4.0,0.5714,0.8076,0.2857,0.0005330490405117271,低風險,正常,正常
上市,2021,2436,偉詮電,7.0,2.0,1.0,0.14,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2438,翔耀,7.0,3.0,1.0,0.14,1.0,0.4228,0.0005330490405117271,低風險,正常,正常
上市,2021,2439,美律,9.0,3.0,1.0,0.11,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2440,太空梭,7.0,3.0,1.0,0.1429,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上市,2021,2441,超豐,9.0,3.0,0.0,0.0,0.9365,0.444,0.0005330490405117271,中風險,正常,正常
上市,2021,2442,新美齊,7.0,3.0,0.0,0.0,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2444,兆勁,6.0,3.0,2.0,0.3333,0.9677,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2449,京元電子,9.0,3.0,0.0,0.0,1.0,0.4444,0.0005330490405117271,中風險,正常,正常
上市,2021,2450,神腦,11.0,3.0,0.0,0.0,1.0,0.5454,0.0005330490405117271,中風險,正常,正常
上市,2021,2451,創見,9.0,3.0,2.0,0.2222,0.9111,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2453,凌群,7.0,3.0,2.0,0.29,1.0,0.57,0.0005330490405117271,低風險,正常,正常
上市,2021,2454,聯發科,8.0,3.0,0.0,0.0,0.9868,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2455,全新,11.0,3.0,1.0,0.0909,0.9545,0.8182,0.0005330490405117271,中風險,正常,正常
上市,2021,2457,飛宏,10.0,3.0,0.0,0.0,0.9024,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2458,義隆,9.0,4.0,0.0,0.0,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2459,敦吉,9.0,3.0,0.0,0.0,0.96,0.33,0.0005330490405117271,中風險,正常,正常
上市,2021,2460,建通,7.0,3.0,0.0,0.0,0.9767,0.714,0.0005330490405117271,低風險,正常,正常
上市,2021,2461,光群雷,7.0,3.0,3.0,0.43,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2462,良得電,9.0,3.0,1.0,0.1111,0.92,0.4444,0.0005330490405117271,中風險,正常,正常
上市,2021,2464,盟立,5.0,2.0,2.0,0.4,0.94,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2465,麗臺,7.0,3.0,0.0,0.0,1.0,0.5,0.0005330490405117271,低風險,正常,正常
上市,2021,2466,冠西電,9.0,3.0,2.0,0.2222,0.9688,0.4444,0.0005330490405117271,中風險,正常,正常
上市,2021,2467,志聖,7.0,3.0,0.0,0.0,1.0,0.14,0.0005330490405117271,低風險,正常,正常
上市,2021,2468,華經,7.0,3.0,4.0,0.5714,1.0,0.8571,0.0005330490405117271,低風險,正常,正常
上市,2021,2471,資通,7.0,2.0,1.0,0.14,0.93,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2472,立隆電,7.0,2.0,0.0,0.0,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2474,可成,7.0,3.0,0.0,0.0,0.9524,0.4286,0.0005330490405117271,低風險,正常,正常
上市,2021,2476,鉅祥,7.0,3.0,2.0,0.29,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2477,美隆電,10.0,3.0,1.0,0.1,0.9558,0.3,0.0005330490405117271,中風險,正常,正常
上市,2021,2478,大毅,9.0,3.0,2.0,0.2222,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2480,敦陽科,10.0,3.0,1.0,0.1,0.96,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2481,強茂,7.0,3.0,0.0,0.0,0.898,0.8571,0.0005330490405117271,低風險,正常,正常
上市,2021,2482,連宇,7.0,3.0,0.0,0.0,0.9592,0.1429,0.0005330490405117271,低風險,正常,正常
上市,2021,2483,百容,9.0,3.0,2.0,0.22,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2484,希華,10.0,3.0,0.0,0.0,0.975,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2485,兆赫,13.0,3.0,0.0,0.0,0.6,0.3076,0.0005330490405117271,中風險,正常,正常
上市,2021,2486,一詮,7.0,3.0,0.0,0.0,0.898,0.5714,0.0005330490405117271,低風險,正常,正常
上市,2021,2488,漢平,13.0,3.0,0.0,0.0,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2489,瑞軒,11.0,4.0,2.0,0.18,0.97,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2491,吉祥全,7.0,3.0,2.0,0.2857,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2492,華新科,9.0,3.0,0.0,0.0,0.9306,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2493,揚博,7.0,2.0,1.0,0.1429,1.0,0.43,0.0005330490405117271,低風險,正常,正常
上市,2021,2495,普安,7.0,4.0,0.0,0.0,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2496,卓越,9.0,3.0,5.0,0.56,0.93,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2497,怡利電,9.0,3.0,1.0,0.11,0.8741,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2498,宏達電,7.0,3.0,1.0,0.1428,0.9428,0.7143,0.0005330490405117271,低風險,正常,正常
上市,2021,2501,國建,9.0,3.0,1.0,0.11,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2504,國產,12.0,3.0,1.0,0.0833,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2505,國揚,9.0,3.0,1.0,0.11,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2506,太設,9.0,3.0,1.0,0.11,0.96,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2509,全坤建,7.0,3.0,0.0,0.0,0.8571,0.4286,0.0005330490405117271,低風險,正常,正常
上市,2021,2511,太子,14.0,2.0,2.0,0.14,0.95,1.0,0.0005330490405117271,中風險,正常,異常
上市,2021,2514,龍邦,7.0,3.0,1.0,0.1429,0.9642,0.5714,0.0005330490405117271,低風險,正常,正常
上市,2021,2515,中工,9.0,3.0,1.0,0.1,0.93,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2516,新建,7.0,2.0,2.0,0.29,0.8,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2520,冠德,9.0,3.0,3.0,0.3333,0.875,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2524,京城,7.0,3.0,1.0,0.1429,0.9179,0.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2527,宏璟,11.0,3.0,4.0,0.3636,0.9127,0.4545,0.0005330490405117271,中風險,正常,正常
上市,2021,2528,皇普,6.0,3.0,2.0,0.33,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2530,華建,7.0,3.0,0.0,0.0,0.9884,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2534,宏盛,7.0,3.0,2.0,0.2857,0.9388,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2535,達欣工,7.0,3.0,0.0,0.0,0.9429,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2536,宏普,7.0,3.0,4.0,0.5714,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2537,聯上發,7.0,3.0,3.0,0.4286,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2538,基泰,11.0,3.0,1.0,0.0909,0.87,0.5455,0.0005330490405117271,中風險,正常,正常
上市,2021,2539,櫻花建,7.0,3.0,3.0,0.4286,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2540,愛山林,7.0,3.0,1.0,0.0014,0.83,0.3,0.0005330490405117271,低風險,正常,正常
上市,2021,2542,興富發,7.0,3.0,1.0,0.1429,0.989,0.4286,0.0005330490405117271,低風險,正常,正常
上市,2021,2543,皇昌,7.0,3.0,2.0,0.28,0.97,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2545,皇翔,11.0,3.0,4.0,0.3636,1.0,0.18,0.0005330490405117271,中風險,正常,正常
上市,2021,2546,根基,9.0,3.0,1.0,0.1111,0.8778,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2547,日勝生,7.0,3.0,0.0,0.0,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2548,華固,9.0,3.0,2.0,0.2222,0.9722,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2597,潤弘,9.0,3.0,1.0,0.1111,0.9167,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2601,益航,7.0,3.0,0.0,0.0,0.9524,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2603,長榮,9.0,3.0,1.0,0.1111,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2605,新興,7.0,3.0,1.0,0.1429,0.8095,0.1429,0.0005330490405117271,低風險,正常,正常
上市,2021,2606,裕民,11.0,3.0,0.0,0.0,0.979,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2607,榮運,9.0,3.0,1.0,0.1111,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2608,嘉里大榮,9.0,3.0,3.0,0.3333,0.9778,0.2222,0.0005330490405117271,中風險,正常,正常
上市,2021,2609,陽明,11.0,3.0,0.0,0.0,0.9,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2610,華航,13.0,3.0,2.0,0.1538,0.8699,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2611,志信,7.0,3.0,0.0,0.0,0.9762,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2612,中航,7.0,2.0,0.0,0.0,0.9184,0.7143,0.0005330490405117271,低風險,正常,正常
上市,2021,2613,中櫃,9.0,2.0,1.0,0.11,0.963,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2614,東森,7.0,3.0,0.0,0.0,0.9857,0.5714,0.0005330490405117271,低風險,正常,正常
上市,2021,2615,萬海,7.0,3.0,2.0,0.2857,0.8714,0.5714,0.0005330490405117271,低風險,正常,正常
上市,2021,2616,山隆,9.0,3.0,2.0,0.2222,0.0,0.0056,0.0005330490405117271,中風險,正常,正常
上市,2021,2617,台航,8.0,3.0,1.0,0.13,0.9855,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2618,長榮航,8.0,3.0,1.0,0.125,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2630,亞航,11.0,4.0,1.0,0.0909,0.896,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2633,台灣高鐵,13.0,4.0,2.0,0.15,0.96,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2634,漢翔,11.0,3.0,1.0,0.0909,0.8788,0.8182,0.0005330490405117271,中風險,正常,正常
上市,2021,2636,台驊控股,10.0,3.0,0.0,0.0,0.9846,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2637,慧洋-KY,9.0,5.0,2.0,0.22,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2642,宅配通,11.0,3.0,2.0,0.18,0.9625,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2646,星宇航空,0.0,0.0,0.0,0.0,0.0,0.0,0.0005330490405117271,低風險,正常,異常
上市,2021,2701,萬企,5.0,3.0,1.0,0.2,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2702,華園,7.0,3.0,3.0,0.4286,0.8143,0.4286,0.0005330490405117271,低風險,正常,正常
上市,2021,2704,國賓,15.0,3.0,5.0,0.3333,0.7471,0.4,0.0005330490405117271,中風險,正常,異常
上市,2021,2705,六福,7.0,4.0,3.0,0.4286,0.9661,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2706,第一店,5.0,3.0,2.0,0.4,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2707,晶華,9.0,3.0,3.0,0.33,0.9057,0.5556,0.0005330490405117271,中風險,正常,正常
上市,2021,2712,遠雄來,7.0,3.0,1.0,0.14,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,2722,夏都,9.0,3.0,2.0,0.2222,0.8889,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,2723,美食-KY,7.0,3.0,1.0,0.1429,1.0,0.4286,0.0005330490405117271,低風險,正常,正常
上市,2021,2727,王品,7.0,3.0,1.0,0.1429,0.98,1.0,0.0005330490405117271,低風險,正常,正常
