市場別,報告年度,公司代號,公司名稱,薪酬委員會席次,薪酬委員會獨立董事席次,薪酬委員會出席率,審計委員會席次,審計委員會出席率,網絡中心性,風險等級,漂綠標籤,異常標籤
上櫃,2023,6829,千附精密,3,3,1.0,3,0.9333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6840,東研信超,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6841,長佳智能,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6843,進典,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6844,諾貝兒,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6846,綠茵,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6855,數泓科,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6856,鑫傳,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6859,伯特光,3,3,0.8889,3,0.9444,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6865,偉康科技,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6870,騰雲,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6874,倍力,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6875,國邑*,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6877,鏵友益,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6881,潤德,3,3,0.8889,3,0.8667,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6894,衛司特,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6895,宏碩系統,3,3,0.8889,3,0.9524,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6899,創為精密,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6903,巨漢,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6904,伯鑫,3,3,0.8889,4,0.95,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6922,宸曜,4,4,0.9375,4,0.9643,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6929,佑全,3,3,0.8333,3,0.8889,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6953,家碩,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,7402,邑錡,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,7556,意德士科技,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8024,佑華,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8027,鈦昇,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8032,光菱,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8034,榮群,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8038,長園科,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8040,九暘,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,8042,金山電,4,4,1.0,4,0.9583,0.0005452562704471102,中風險,正常,正常
上櫃,2023,8043,蜜望實,2,2,0.8889,2,0.9,0.0005452562704471102,低風險,正常,異常
上櫃,2023,8044,網家,3,3,1.0,3,0.92,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8047,星雲,3,3,0.8333,3,0.9167,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8048,德勝,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8049,晶采,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8050,廣積,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8054,安國,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8059,凱碩,3,3,1.0,4,0.9286,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8064,東捷,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8066,來思達,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8067,志旭,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8068,全達,3,3,1.0,3,0.93,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8069,元太,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8071,能率網通,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8074,鉅橡,3,3,0.8333,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8076,伍豐,3,2,1.0,2,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8077,洛碁,3,3,1.0,3,0.9333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8080,印鉐,3,3,0.0,3,0.86,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8083,瑞穎,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8084,巨虹,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,8085,福華,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8086,宏捷科,3,3,1.0,4,0.8571,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8087,華鎂鑫,3,2,0.9333,3,0.9524,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8088,品安,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8089,康全電訊,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8091,翔名,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8092,建暐,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8093,保銳,3,3,1.0,4,0.9,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8096,擎亞,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8097,常珵,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8099,大世科,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8107,大億金茂,3,3,0.8824,3,0.9,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8109,博大,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8111,立碁,3,3,1.0,3,0.8667,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8121,越峰,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8147,正淩,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8155,博智,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8171,天宇,3,3,0.9444,3,0.9167,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8176,智捷,3,3,1.0,3,0.9167,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8182,加高,3,3,1.0,4,0.9583,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8183,精星,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8227,巨有科技,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,8234,新漢,3,2,1.0,4,0.9375,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8240,華宏,3,2,0.83,3,0.94,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8255,朋程,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8277,商丞,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,8279,生展,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,8284,三竹,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8289,泰藝,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8291,尚茂,3,3,0.8333,3,0.9167,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8299,群聯,3,3,0.9375,3,0.9583,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8342,益張,3,3,1.0,3,0.9333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8349,恒耀國際,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,8354,冠好,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8358,金居,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8383,千附,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8390,金益鼎,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8401,白紗科,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8403,盛弘,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8409,商之器,3,3,0.83,3,0.93,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8410,森田,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,8415,大國鋼,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8416,實威,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8421,旭源,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8423,保綠-KY,3,3,0.8333,3,0.9444,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8424,惠普,3,3,0.8333,3,0.9333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8426,紅木-KY,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8431,匯鑽科,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8432,東生華,3,3,1.0,3,0.9444,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8433,弘帆,3,4,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8435,鉅邁,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8436,大江,4,4,0.92,4,0.95,0.0005452562704471102,中風險,正常,正常
上櫃,2023,8437,大地-KY,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8440,綠電,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8444,綠河-KY,3,3,1.0,3,0.8889,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8446,華研,3,3,1.0,3,0.917,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8450,霹靂,4,4,1.0,4,0.92,0.0005452562704471102,中風險,正常,正常
上櫃,2023,8455,大拓-KY,3,3,0.8778,3,0.8889,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8472,夠麻吉,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8477,創業家,3,3,1.0,3,0.9583,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8489,三貝德,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8905,裕國,3,3,0.6667,3,0.8667,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8906,花王,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8908,欣雄,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8916,光隆,3,2,1.0,4,0.95,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8917,欣泰,3,3,0.87,3,0.87,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8921,沈氏,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8923,時報,3,3,0.8333,3,0.9167,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8924,大田,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8927,北基,3,3,1.0,3,0.96,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8928,鉅明,3,2,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8929,富堡,3,3,1.0,3,0.9167,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8930,青鋼,4,4,1.0,4,0.9286,0.0005452562704471102,中風險,正常,正常
上櫃,2023,8931,大汽電,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8932,智通,3,2,1.0,3,0.9286,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8933,愛地雅,3,2,1.0,3,0.9167,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8935,邦泰,3,2,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8936,國統,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8937,合騏,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8938,明安,3,3,1.0,4,0.9583,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8941,關中,3,3,1.0,3,0.9333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,8942,森鉅,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,9949,琉園,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,9950,萬國通,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,9951,皇田,3,3,0.7778,4,0.75,0.0005452562704471102,低風險,正常,正常
上櫃,2023,9960,邁達康,3,2,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,9962,有益,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
